49.3749 	EXP 	Created CenterAperture = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-15.0, draggable=False, flipHoriz=False, flipVert=False, image='plainBackground.png', interpolate=True, mask='circleMask.png', maskParams=None, name='CenterAperture', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=512, units='pix', win=Window(...))
49.3752 	EXP 	window1: mouseVisible = True
49.3760 	EXP 	Created searchHint = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-16.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=24.0, italic=False, languageStyle='LTR', name='searchHint', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='pix', win=Window(...), wrapWidth=500)
49.3760 	EXP 	window1: mouseVisible = True
49.3761 	INFO 	keyboard.Keyboard is using iohub backend.
49.3761 	EXP 	window1: mouseVisible = True
49.3767 	EXP 	Created textFeedback = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=32, italic=False, languageStyle='LTR', name='textFeedback', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='pix', win=Window(...), wrapWidth=500)
49.3768 	EXP 	window1: mouseVisible = True
49.4771 	EXP 	Created instr4_hidden = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, image='instr4_hidden.png', interpolate=False, mask=None, maskParams=None, name='instr4_hidden', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([615., 516.]), texRes=512, units='pix', win=Window(...))
49.4772 	INFO 	keyboard.Keyboard is using iohub backend.
49.4773 	EXP 	window1: mouseVisible = True
49.5463 	EXP 	Created instr5_fixagain = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, image='instr5_fixagain.png', interpolate=False, mask=None, maskParams=None, name='instr5_fixagain', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([609., 351.]), texRes=512, units='pix', win=Window(...))
49.5463 	INFO 	keyboard.Keyboard is using iohub backend.
49.5464 	EXP 	window1: mouseVisible = True
49.5653 	EXP 	Created text_checkInstr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=24.0, italic=False, languageStyle='LTR', name='text_checkInstr', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='pix', win=Window(...), wrapWidth=500)
49.5654 	EXP 	window1: mouseVisible = True
49.5699 	EXP 	Created checkIntr_example = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, image='T.png', interpolate=False, mask=None, maskParams=None, name='checkIntr_example', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([60., 60.]), texRes=512, units='pix', win=Window(...))
49.5700 	INFO 	keyboard.Keyboard is using iohub backend.
49.5700 	EXP 	window1: mouseVisible = True
49.5707 	EXP 	Created feedback_CheckInstr1 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=24, italic=False, languageStyle='LTR', name='feedback_CheckInstr1', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='pix', win=Window(...), wrapWidth=500)
49.5707 	EXP 	window1: mouseVisible = True
49.5727 	EXP 	Created feedback_CheckInstr2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=24.0, italic=False, languageStyle='LTR', name='feedback_CheckInstr2', opacity=1.0, ori=0, pos=array([  0., -70.]), rgb=UNKNOWN, text='Please press spacebar to continue.\n', units='pix', win=Window(...), wrapWidth=500)
49.5728 	INFO 	keyboard.Keyboard is using iohub backend.
49.5728 	EXP 	window1: mouseVisible = True
49.5854 	EXP 	Created InstrMainExp = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=24.0, italic=False, languageStyle='LTR', name='InstrMainExp', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='pix', win=Window(...), wrapWidth=500)
49.5855 	INFO 	keyboard.Keyboard is using iohub backend.
49.5855 	EXP 	window1: mouseVisible = True
49.5926 	EXP 	Created fixationPoint = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, image='fixation.png', interpolate=False, mask=None, maskParams=None, name='fixationPoint', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='pix', win=Window(...))
49.5927 	EXP 	window1: mouseVisible = True
49.5949 	EXP 	Created fixationHint = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=24.0, italic=False, languageStyle='LTR', name='fixationHint', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='pix', win=Window(...), wrapWidth=500)
49.5950 	EXP 	window1: mouseVisible = True
49.5950 	EXP 	window1: mouseVisible = True
49.6021 	EXP 	Created fixationPoint_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, image='greenfixation.png', interpolate=False, mask=None, maskParams=None, name='fixationPoint_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='pix', win=Window(...))
49.6022 	EXP 	window1: mouseVisible = True
